User-ID;ISBN;Book-Rating
64042d23;4533569440;9
96d958c3;2368152086;9
30c46078;9588267454;8
3d31f94d;1778421600;6
41c1fdca;8196213218;0
f66df7ff;5873650801;7
686af81c;2535808611;6
cc9a615d;6061500329;5
015676d0;6247033847;8
4f5dfcc7;4735070010;9
a64fe6b7;7577787905;0
710470dc;2147770993;8
96d958c3;8733830437;8
6e68e379;2171030477;7
860e5c19;4115450845;9
b715c859;6355896221;0
9fe0e8eb;1280464174;0
77b97e62;8053904914;4
32488c3c;8581821138;0
f739e4e4;4115052944;6
c30a809c;3472129669;6
cd65ea43;8234631119;7
2f21a249;9419021410;6
4666818e;1113011196;8
123350ea;8864657875;4
885d6510;1171960451;6
72e209a8;1336987885;8
92609be1;6074170925;8
a618ca68;6493279925;0
a6bfdd6c;6381794193;9
710470dc;9991376737;8
26ca538b;2535808611;6
2b77e6ce;7357863638;9
4107d061;3297066316;7
17a289ad;1658252720;10
50655f8b;8825167637;9
686af81c;4703543167;10
72e209a8;8337603120;7
9909e0e4;1866213449;7
5b899d59;5633901562;8
e0fc229a;0439136350;5
de7bf279;8854034807;0
f9bcb1dd;9334044275;8
30c46078;3967842739;9
9f04c2a7;1067675677;9
083f574d;1669277496;6
a64fe6b7;1360451387;7
a5d61556;2368152086;9
6768617e;3216022809;6
4b343c2a;5925734710;9
7554a862;2631295894;6
7eaa08a1;6247033847;6
9893f519;8581821138;0
0caf653d;1658252720;7
32488c3c;9419021410;0
e0fc229a;5821877621;7
71235ffe;8772809829;8
20be29f7;1008091786;0
fca5d4d7;3437947667;0
a935e953;9849657402;7
edfffdfa;4703543167;8
45952d4d;7501854438;8
2b7982c5;5328382381;8
50655f8b;7033400084;0
20bb7000;2235227112;8
3d7d40fb;2147770993;4
c0576ebc;6232678046;8
935368b2;5633901562;9
ea322fd0;5563528775;6
9c2f8483;5085874453;6
7d98ae39;9401354347;7
bfe6220b;7542736609;9
31465cfa;7057315732;8
b85313d9;6858394506;8
ced92ffa;2130396979;7
3a4378d6;1067675677;7
bf8253b1;7350349453;9
92609be1;1005785260;9
bf8253b1;4803159902;9
b2a92e00;3326927524;8
50655f8b;9936687694;9
3d7d57c9;2235227112;8
2970e305;8864657875;8
0efce01a;1198943889;8
cc9a615d;6422558474;9
6c4165c3;2299877547;0
686af81c;5506479755;9
c558874e;3033624402;6
eb7e1fae;1574137704;8
e9fdcae6;1052907176;9
ddf1eed4;1171960451;9
bda5a4d1;8747036565;7
d1a8c1c2;9405864904;5
e9fdcae6;7033400084;4
2e73f027;4629732332;10
1ef0a58a;0385504209;7
95aa29da;8408792234;9
583ad10e;6858394506;7
26ca538b;3693529285;8
860e5c19;4111570091;0
f01cc4eb;3404861505;0
af8965a7;0618260307;8
4f5dfcc7;2581487122;6
50655f8b;5071175285;0
20bb7000;2788175751;0
7554a862;5172266428;0
1abd4bf7;1914658319;7
1abd4bf7;7707099955;8
62612d95;3769878983;7
03b87354;2824443438;7
4f5dfcc7;8011128449;7
bf8253b1;6453987479;7
56122779;7537982291;8
0efce01a;8118898855;8
c558874e;1076114328;0
d31dba26;7542736609;7
88bd0f8e;8912396797;0
4107d061;8011128449;8
807b06fe;2058860942;10
eb7e1fae;3438893284;10
f8b00b3b;7188803026;7
cc9a615d;4084063260;5
caef7200;1113011196;7
a0eff95a;9991376737;7
73bc7d27;1594130019;8
f9bcb1dd;6089208072;7
bc39588e;7132945999;8
96d958c3;2756856502;0
57f36835;5506479755;10
259b69ff;2581487122;9
e5290713;2788175751;7
a9459d6c;8918670722;10
1378f132;1855180733;9
f01cc4eb;6363150700;10
686af81c;6666253819;9
a6bfdd6c;5506479755;8
c21193e9;3896678864;0
64042d23;8761240291;7
0efce01a;1700094679;5
71235ffe;4410487014;8
39b9b0d0;3122395882;8
4f4bc85b;0142437204;0
79dc060b;7413345234;7
4017a3e2;4855541949;8
77b97e62;1143725282;9
9fe0e8eb;0553293354;7
5eeecd65;4465545066;5
a5d61556;7707099955;5
4666818e;4756103861;9
5b899d59;3075353063;7
4017a3e2;9033270132;8
0efce01a;5178061783;9
a2f09487;8698868603;6
f0aa20e7;7501854438;5
860e5c19;4896467394;0
44646281;8118898855;7
96d958c3;1059059503;0
a6bfdd6c;2856834827;10
885d6510;6088160737;7
a618ca68;9000112700;8
882356af;1067675677;6
f739e4e4;6495412922;10
015676d0;6867791946;6
35f87b48;7269002350;8
6768617e;7843343369;8
9faf8447;3701851923;5
764b34b4;9337721653;9
43cf0bf1;2577170343;8
a9459d6c;3157190991;7
9bc03366;0345339738;7
6cb096e0;2807888880;8
a935e953;6876315480;0
e29dd049;6773473272;7
43cf0bf1;5178061783;0
3f25f890;3950945732;8
6768617e;3981731230;8
77817488;1342068483;0
f9bcb1dd;8027589506;8
35f87b48;6876315480;7
03cf8f1e;8645735377;9
935368b2;7188803026;9
3032bae5;8011128449;4
6768617e;8337603120;7
3f25f890;7094425869;8
f41736a3;5975723615;7
a6bfdd6c;8912396797;9
bf8253b1;7613299479;7
3d7d57c9;7054704639;8
2b77e6ce;1963184514;8
f01cc4eb;1261509562;0
72ee60e7;7843343369;8
74e82020;9033270132;8
5076a5b6;0142437204;0
2f21a249;2297641198;7
52ec0e78;3571587853;8
7eaa08a1;3351541706;8
5eeecd65;0439139597;8
52ec0e78;8063920549;8
9fe0e8eb;8462654913;7
64042d23;2130396979;6
5b899d59;7542736609;10
43cf0bf1;4810990066;6
dc62e3d3;8540610136;9
f0aa20e7;1008091786;7
1de642f6;4665645475;8
f9bcb1dd;0061120081;8
63cb4066;1939823801;7
03cf8f1e;5925734710;7
27e17d0a;4190627031;0
807b06fe;7350349453;5
b3ea66d6;1594130019;6
db4bf5e5;3514743257;10
a0eff95a;5473065332;7
ced92ffa;7619950719;9
3d7d40fb;1950572808;9
015676d0;7799205643;9
6768617e;0061120081;0
6f8910a8;1076114328;4
259b69ff;1476239059;0
5e5c13ac;5599654036;8
5eeecd65;9810659315;8
d3bf34fa;1963184514;0
a9459d6c;5183873932;7
3a4378d6;6332154924;10
4b49dfa1;3438893284;7
ea322fd0;0743273565;7
a0eff95a;5093243876;9
2b7982c5;5346804001;6
5b3e7c5a;6061500329;6
d31dba26;7484261086;9
35f87b48;4190627031;9
92609be1;4624625189;8
a9459d6c;5172266428;10
dd2097ac;2337843204;0
31515d68;7620276445;0
a6bfdd6c;1261509562;0
9f04c2a7;7092767665;0
51c9111e;7857819655;0
ea322fd0;3438893284;6
0615b4e4;9991376737;6
a0eff95a;1352134985;8
95aa29da;4115450845;0
21f9a4c4;7592038960;10
bda5a4d1;8034660156;8
6cb096e0;1919525936;8
a5d61556;8011128449;9
a7c2220c;5936334404;6
e5290713;1939823801;6
3032bae5;125031318X;9
03cf8f1e;1336987885;0
1de642f6;6354259448;5
63cb4066;2980992080;8
4b0a4d5d;9000112700;0
c74e411e;125031318X;0
bf1f4558;3981731230;10
3032bae5;3472129669;7
8ca4a4a1;5172266428;6
cc9a615d;8408792234;7
a935e953;8607273334;9
db4b3227;1648998735;0
c558874e;3896678864;10
52ec0e78;2299877547;7
68c5b895;1821029911;9
a64fe6b7;5168133184;8
1378f132;1026403287;9
b6ce1935;4756103861;8
c21193e9;1767162302;7
30c46078;1360451387;10
4107d061;5506479755;0
9909e0e4;3215682504;9
73bc7d27;8854034807;5
6c4165c3;6855035803;5
6c5ca55b;6858394506;6
caef7200;5094905725;6
1abd4bf7;5566593477;10
c558874e;1709315918;9
9bc03366;8234631119;6
0caf653d;2951907129;6
32488c3c;7667518063;9
bf1f4558;1778421600;0
f0aa20e7;6106742840;8
5eeecd65;2274240382;0
c21193e9;6814349903;9
e9fdcae6;1113011196;0
45952d4d;6122161711;0
52ec0e78;1720739140;6
ed78b016;3351541706;0
6f8910a8;8864657875;6
6cb096e0;7054704639;9
e0fc229a;7917848057;6
caef7200;6314724970;10
6e68e379;4593002734;8
a7c2220c;3890417215;7
79dc060b;8757003374;9
083f574d;4755812845;10
c558874e;7338239942;8
764b34b4;5444761577;10
3a4378d6;5911477383;9
d1a8c1c2;8825167637;6
1abd4bf7;5220040198;6
bda5a4d1;2103384891;5
bda5a4d1;4755812845;8
34ed34a6;7857819655;7
c21193e9;6598917973;6
4f56339d;6314724970;5
3517ed84;8733830437;9
6a55a780;2631295894;8
cc9a615d;1171960451;7
c7da3077;1411561558;6
f66df7ff;9595232668;9
a935e953;2859743210;10
583ad10e;6332154924;0
f66df7ff;6666253819;0
5e5c13ac;4900504509;7
1b628c8c;8027589506;0
3d31f94d;8034660156;9
6c5ca55b;1821029911;6
a5d61556;7188803026;0
92609be1;3438536424;0
59fd5976;5441914390;6
73bc7d27;3143879504;5
f9f3c9c5;2171030477;9
26ca538b;0553293354;7
9526cc49;3326927524;5
d30ea04f;7537982291;9
b3930f6a;6089208072;8
57f36835;6314724970;8
2118dfd0;2581487122;7
b6ce1935;4115450845;8
6c4165c3;5399804278;9
31465cfa;1168165693;7
e5290713;8118898855;0
45952d4d;7314247767;9
d3bf34fa;6867661946;6
1ef0a58a;6773473272;0
3517ed84;1116678776;8
33f53bc7;2058860942;8
2975b59c;4945824511;7
33f53bc7;4998733274;5
6c4165c3;6355896221;0
b715c859;7799205643;7
710470dc;8220618811;0
083f574d;3122395882;7
b85313d9;2392457631;0
3f25f890;7033400084;6
03b87354;6106742840;6
a5d61556;8661044224;8
c74e411e;2807888880;6
32488c3c;1574137704;0
4f56339d;2171030477;7
f41736a3;6314724970;10
87986496;2156549338;0
52ec0e78;8736607385;0
31465cfa;8763468134;6
356cefe7;8099241630;7
bf8253b1;6666253819;6
a6bfdd6c;2577170343;6
356cefe7;6256041896;0
27e17d0a;7383994645;7
32488c3c;7906653431;7
843a2d88;8672123614;5
9c2f8483;1574137704;6
73bc7d27;3523978147;0
4416fb63;6680461517;10
2f21a249;2156549338;8
ddf1eed4;8847356747;8
764b34b4;6314724970;4
ea322fd0;3514743257;9
de7bf279;5237671876;0
a91408a7;3775265003;0
6e68e379;1590367180;7
bf8253b1;2813259062;9
9f04c2a7;7547819535;0
96d958c3;4190627031;0
79dc060b;9334044275;8
43cf0bf1;3033883668;7
6768617e;8864657875;0
8ca4a4a1;8864657875;5
1378f132;6463188453;6
6cb096e0;5441914390;10
843a2d88;9790943877;0
1b628c8c;7707099955;9
710470dc;2685550379;7
4017a3e2;5044589927;7
c74e411e;1848239211;7
9893f519;1008091786;7
72e209a8;8661044224;10
2b77e6ce;7613299479;6
79dc060b;4803159902;9
32488c3c;4998733274;0
63cb4066;9763924983;10
6cb096e0;0553293354;10
b3930f6a;1920780028;0
b3ea66d6;7707099955;9
f9bcb1dd;7592038960;5
2118dfd0;4733197903;9
b6ce1935;2455098767;9
2118dfd0;125031318X;0
7aa42fef;5168133184;0
16d7bb65;1846291686;9
39b9b0d0;9588267454;6
a6bfdd6c;7057315732;0
f66df7ff;9979694059;5
88bd0f8e;5264997375;8
686af81c;5930546142;0
df2bec4c;8772901024;7
123350ea;1031332119;9
45952d4d;7917848057;6
a935e953;8001112203;9
9bc03366;4084063260;10
51c9111e;7917848057;0
17a289ad;5821877621;10
44646281;7357863638;8
2e73f027;6926419415;0
f0aa20e7;2198385957;6
a935e953;7484261086;7
3d31f94d;8118898855;0
807b06fe;9613997196;9
db4b3227;9405864904;6
72e209a8;4895964326;5
e8ead281;1476239059;8
afb2fc68;9613997196;0
b715c859;7092767665;0
41c1fdca;6061500329;6
bf768b2d;7127829847;7
5b3e7c5a;125031318X;8
c7da3077;1594884797;9
52ec0e78;3157190991;0
882356af;8234631119;9
b3ea66d6;1501711697;8
e0fc229a;4530839079;0
74e82020;8530377649;8
88bd0f8e;6926419415;10
e9fdcae6;6369962676;7
c30a809c;4774604870;0
3ddb1bf3;8149533521;6
3d7d57c9;2058860942;10
c21193e9;4081466261;7
088694e3;8563243106;7
42273ad1;3075353063;10
2f21a249;1594884797;7
3a4378d6;5525501147;7
8ca4a4a1;3404861505;6
1ef0a58a;0441172717;6
710470dc;3143879504;9
f9f3c9c5;3437947667;8
f8b00b3b;1351543400;8
3d7d40fb;3925368948;0
41c1fdca;3775265003;4
35f87b48;3075353063;7
20be29f7;5168133184;7
fc4b478f;2755293624;7
87986496;8522208504;8
68c5b895;8566768791;8
f0aa20e7;6122161711;10
d30ea04f;9481192153;7
dd2097ac;9385622442;6
1b628c8c;2864049435;6
710470dc;2515708632;0
5b3e7c5a;2082048823;7
4416fb63;8532138949;8
eb7e1fae;5264997375;7
c21193e9;8623380008;6
f9f3c9c5;8118898855;5
6c4165c3;3216022809;7
7d98ae39;6682492031;6
db4b3227;9208485795;0
ea322fd0;8174053366;7
c21193e9;3216022809;9
2b77e6ce;7843343369;8
43cf0bf1;5371524054;6
b3930f6a;4803159902;9
3f25f890;1336987885;9
45952d4d;3117838710;0
9fe0e8eb;1920780028;7
b6ce1935;7413345234;6
26ca538b;3302254196;0
db4b3227;5530943885;7
b2a92e00;9627024167;8
a9459d6c;8220618811;6
db4bf5e5;1059059503;10
5076a5b6;3570293520;8
356cefe7;3157190991;7
20bb7000;4530839079;4
f66df7ff;0345339711;5
03cf8f1e;7127829847;6
35f87b48;2856834827;9
43cf0bf1;2188737964;9
3f25f890;8023296690;7
72ee60e7;1113011196;9
a618ca68;7619950719;0
6cb096e0;4900504509;0
62612d95;4629732332;7
32488c3c;6369962676;9
9893f519;8566768791;5
87986496;6363150700;5
3987cb78;8023296690;8
1abd4bf7;9405864904;9
caef7200;1574137704;9
7554a862;2685550379;0
807b06fe;2297641198;0
bf1f4558;8174053366;9
52ec0e78;9936687694;8
a7c2220c;1594884797;10
51c9111e;5094905725;7
686af81c;4468199320;0
f739e4e4;9855929658;9
57f36835;3951230026;10
ced92ffa;1411561558;0
80bf7c67;2679098464;0
def827cc;125031318X;5
e29dd049;0385514239;4
4017a3e2;1360451387;7
123350ea;9000112700;8
2a49548b;3130573039;8
d2a9d100;4440793987;8
259b69ff;8847356747;8
b3ea66d6;1261509562;0
356cefe7;2890497741;8
885d6510;3216022809;8
015676d0;2807888880;7
c74e411e;1524927366;8
79dc060b;7314247767;8
9c2f8483;8747036565;8
4416fb63;1617301437;8
1ef0a58a;2274240382;0
6c66a236;3302254196;8
5076a5b6;3693529285;9
c0576ebc;3130573039;9
3f25f890;4238808321;7
bf1f4558;9656505352;8
50655f8b;6987396598;5
56122779;8825167637;3
88bd0f8e;6773473272;8
7eaa08a1;4755812845;0
fca5d4d7;7542428743;7
4b0a4d5d;7357863638;5
5e5c13ac;8761240291;9
a3c6139f;6369962676;7
885d6510;5371524054;9
80bf7c67;1658252720;6
710470dc;1360451387;7
3d7d40fb;4528049783;6
4f5dfcc7;7707099955;7
ddf1eed4;9849657402;9
cc9a615d;8034660156;8
cd65ea43;1855180733;9
3a4378d6;6855035803;6
3d7d57c9;5511479001;7
df2bec4c;5815844599;0
123350ea;1669277496;7
44646281;3693529285;8
e8ead281;4118170295;6
21f9a4c4;1026403287;9
51c9111e;0141439513;0
4f4bc85b;9979694059;0
9909e0e4;5264997375;0
dd2097ac;5634488466;0
d2a9d100;2281619310;0
a64fe6b7;1181736524;0
cfa5201f;1658252720;8
a91408a7;1700094679;10
92609be1;6061500329;8
edfffdfa;9696625065;8
2970e305;4238392523;5
b3930f6a;3075353063;5
bf768b2d;4033942184;8
03cf8f1e;5738799711;8
c74e411e;5804053925;0
1b628c8c;9972990575;6
52ec0e78;6876315480;0
31465cfa;4533569440;7
26ca538b;3967842739;8
bfe6220b;2890497741;0
72ee60e7;8860453728;5
64042d23;5496979114;5
e5290713;2274240382;6
686af81c;3297066316;8
50655f8b;5911477383;6
29219ced;6680461517;7
a618ca68;7888394043;0
6768617e;7843343369;8
a3c6139f;6601483708;5
43cf0bf1;1914658319;8
56122779;2844950115;0
2e73f027;6773473272;7
72ee60e7;7338239942;8
f01cc4eb;2691248554;8
e8ead281;5441914390;0
03cf8f1e;8196213218;9
843a2d88;1280464174;6
0615b4e4;1950572808;7
9faf8447;7577787905;10
259b69ff;2577170343;0
50655f8b;4084063260;8
e8ead281;1963184514;10
a08b1179;7132945999;9
16d7bb65;2283390272;6
a9459d6c;8962669290;0
015676d0;4855541949;9
3d31f94d;4686195593;8
583ad10e;4190627031;7
4a0d8916;5437085760;6
882356af;6926419415;0
44646281;8733830437;0
52ec0e78;7314247767;0
5eeecd65;3502911195;6
ced92ffa;4870112380;7
6a55a780;5804053925;8
d30ea04f;4686195593;10
a5d61556;9855929658;7
9fe0e8eb;9696625065;8
b715c859;1067675677;7
51c9111e;8880072463;8
3032bae5;3701851923;0
0caf653d;3981731230;6
5eeecd65;8698868603;0
f9f3c9c5;1352134985;6
27e17d0a;1026403287;0
f739e4e4;7542736609;0
6c66a236;1143725282;8
4b49dfa1;4855541949;10
43cf0bf1;8847356747;7
29219ced;2474353763;10
686af81c;6493279925;7
4b0a4d5d;2297641198;10
860e5c19;1590367180;0
35f87b48;8314208311;10
29219ced;3179686086;6
a935e953;3216022809;6
bf8253b1;9941558494;5
d3bf34fa;1846291686;4
cc9a615d;9234556541;0
d2a9d100;7350349453;7
1378f132;8196213218;8
5076a5b6;7216293207;6
9893f519;4033942184;7
3ddb1bf3;2156549338;0
6c4165c3;2896740500;7
fca5d4d7;8391176183;9
5b3e7c5a;6020732665;9
63cb4066;8761240291;6
59fd5976;1067675677;6
62612d95;2337843204;8
d2a9d100;8407122235;8
e29dd049;6137042055;7
75832de7;8391176183;8
32488c3c;6337032383;7
56122779;7044237213;4
52ec0e78;8854034807;5
17a289ad;1352134985;10
96d958c3;1899482137;7
20be29f7;2515708632;9
74e82020;7338239942;9
a0eff95a;9385622442;6
44646281;3441695173;8
75832de7;7707099955;0
cc9a615d;7990537143;8
6c5ca55b;6814349903;7
0615b4e4;1919525936;0
6a55a780;5164108331;9
4f56339d;4238808321;7
1abd4bf7;1261509562;5
71235ffe;4468199320;8
3d7d40fb;7592038960;6
72e209a8;1992044978;7
843a2d88;3896678864;0
4b343c2a;0553293354;0
def827cc;2171030477;5
f12cee00;5873634072;7
4b49dfa1;7620276445;9
5e5c13ac;7501854438;8
32488c3c;5584092730;0
de7bf279;4334645812;7
807b06fe;5159368761;8
f01cc4eb;8761240291;9
88bd0f8e;1143725282;8
2b7982c5;7092767665;7
0615b4e4;1899482137;6
fca5d4d7;1181736524;8
4b343c2a;5220040198;9
77b97e62;7033400084;6
26ca538b;1709315918;7
650f766b;2535808611;9
0816d85e;8860453728;6
bc39588e;9810659315;6
c74e411e;1280464174;8
b2a92e00;2685550379;8
92609be1;6453987479;9
3f25f890;4465999099;9
57f36835;0385514239;7
71235ffe;1473645096;6
31465cfa;4410487014;9
77817488;6746060008;6
0816d85e;8593025787;6
9f04c2a7;7269002350;10
f66df7ff;9234556541;10
7aa42fef;5850873877;8
20bb7000;6945759328;6
860e5c19;5930546142;6
6cb096e0;3351541706;6
35f87b48;5821877621;0
ed78b016;1778421600;7
73bc7d27;9936687694;0
f9f3c9c5;3896678864;7
2a49548b;4624625189;6
b2a92e00;8772809829;7
9c2f8483;9972990575;8
a08b1179;2297641198;7
b3ea66d6;2147770993;0
e8ead281;1658252720;9
4b343c2a;5164108331;10
f41736a3;4870112380;7
80bf7c67;1261509562;5
ca514c7c;0345339711;0
c7da3077;7115763614;0
39b9b0d0;6463188453;0
710470dc;7484261086;7
e9fdcae6;9481192153;0
3987cb78;8593025787;7
4017a3e2;9212484646;6
6cb096e0;6453987479;0
1de642f6;8687344247;9
c0576ebc;4111570091;6
4b343c2a;4529194335;6
1abd4bf7;7303526948;0
2a49548b;3297066316;10
ced92ffa;9703054362;6
c0576ebc;7455086198;8
29219ced;8733830437;0
3d7d57c9;0439136350;10
1abd4bf7;3404861505;0
f01cc4eb;2685550379;7
52ec0e78;1872208975;8
4a0d8916;3157190991;6
583ad10e;5563528775;5
a7c2220c;8918670722;7
45952d4d;1116678776;9
af8965a7;3216022809;7
2b77e6ce;7542736609;8
88bd0f8e;2896740500;7
4b49dfa1;0441172717;0
a3c6139f;9890591807;8
def827cc;3216022809;10
bda5a4d1;1939823801;0
a3c6139f;7146000442;7
cc9a615d;6020732665;8
43cf0bf1;7180640408;7
b6ce1935;9656505352;5
d3bf34fa;1198943889;8
6a55a780;8481546724;7
72e209a8;5085874453;9
3d7d57c9;7240150760;9
17a289ad;7990537143;0
583ad10e;3472129669;0
5e5c13ac;5634488466;5
4017a3e2;4111570091;8
a08b1179;6106742840;8
a0eff95a;9334044275;5
7aa42fef;3502911195;0
32488c3c;7057315732;7
d31dba26;6601483708;9
583ad10e;1594130019;9
ced92ffa;6682492031;9
f0aa20e7;6814349903;7
88bd0f8e;4895964326;7
8ca4a4a1;7303526948;0
935368b2;7707099955;6
3987cb78;6070280643;0
20bb7000;1261509562;9
de7bf279;6493279925;7
44646281;6337032383;9
f8b00b3b;1920780028;6
92609be1;8566768791;8
45952d4d;0345339711;0
2970e305;5346804001;10
b3930f6a;4756103861;0
3ddb1bf3;4810990066;7
7aa42fef;9472914647;9
a618ca68;0441172717;8
e9fdcae6;2577170343;7
ea322fd0;8672123614;10
f66df7ff;1076114328;8
17a289ad;9119940344;8
50655f8b;2980992080;7
f9bcb1dd;1076114328;0
edfffdfa;4735070010;10
4b343c2a;1617301437;7
d3bf34fa;7216293207;8
0caf653d;4895964326;8
ced92ffa;9703054362;7
3a4378d6;1749315006;6
a9459d6c;9979694059;0
f8b00b3b;5850919410;9
a618ca68;7917848057;5
5b3e7c5a;2568624489;9
2b7982c5;9033270132;9
68c5b895;7232759625;5
fca5d4d7;1778421600;8
17a289ad;7094425869;6
3032bae5;4115052944;0
5eeecd65;7484261086;5
30c46078;5525501147;0
3d31f94d;3438893284;8
f8b00b3b;2535808611;10
885d6510;8880072463;5
3d7d40fb;5506479755;0
1378f132;2844950115;9
4017a3e2;8761240291;6
4f4bc85b;3216022809;6
79dc060b;2575531657;0
af8965a7;4468199320;0
bf1f4558;3890417215;5
8ca4a4a1;1669277496;7
9526cc49;7547819535;7
a6bfdd6c;1939823801;6
def827cc;4733197903;6
1de642f6;1778421600;0
59fd5976;6332154924;9
3ddb1bf3;1351543400;9
39b9b0d0;7889131998;7
9faf8447;4756103861;10
6768617e;3404861505;6
64042d23;6598917973;6
b3ea66d6;2281619310;6
ced92ffa;4530839079;9
e0fc229a;4529194335;8
e5290713;2896740500;7
df2bec4c;8330458009;8
4bb64b14;6926419415;0
39b9b0d0;3896678864;8
52ec0e78;125031318X;7
a7c2220c;9936687694;8
259b69ff;9941558494;10
cd65ea43;7577787905;0
73bc7d27;7180640408;7
4017a3e2;2103384891;7
1abd4bf7;8428859866;10
a5d61556;2581487122;7
5b3e7c5a;1067675677;8
74e82020;5738799711;8
64042d23;2392457631;0
80bf7c67;7314247767;6
6c66a236;6926419415;9
3d7d57c9;5525282720;6
b715c859;8007915544;5
e29dd049;6355896221;8
4f5dfcc7;1749315006;0
a91408a7;3179686086;5
c30a809c;2198385957;7
59fd5976;5183873932;7
ced92ffa;5911477383;6
59fd5976;8962669290;6
2f21a249;2864049435;0
f8b00b3b;7620276445;9
b85313d9;7577787905;5
6c4165c3;2392457631;6
96d958c3;5437085760;0
42273ad1;2890497741;8
03b87354;8581821138;8
16d7bb65;8540610136;5
a935e953;3052337214;7
5b3e7c5a;8880072463;5
e0fc229a;5886702828;7
bf8253b1;1590367180;4
e0fc229a;3502911195;6
885d6510;1198943889;5
583ad10e;1709315918;6
caef7200;1590367180;6
fc4b478f;2437142916;0
33f53bc7;1594884797;0
bf8253b1;6463188453;4
1378f132;1931448118;7
77b97e62;6061500329;7
16d7bb65;5164108331;6
b3930f6a;6256041896;7
52ec0e78;1767162302;6
4f5dfcc7;8825167637;6
2970e305;3157190991;0
843a2d88;4593002734;6
bf768b2d;3570293520;7
71235ffe;8063920549;6
87986496;0307593671;8
42273ad1;7667518063;10
3ddb1bf3;4334645812;6
0615b4e4;4069743339;7
f12cee00;5168133184;6
083f574d;9858460864;10
764b34b4;3052337214;0
03cf8f1e;6218444362;10
e0fc229a;8880072463;6
dc62e3d3;3117838710;7
650f766b;8761240291;5
5b3e7c5a;4774604870;8
6c4165c3;5328382381;9
9fe0e8eb;2807888880;6
686af81c;8880072463;8
64042d23;4895964326;10
df2bec4c;8196213218;7
bf768b2d;4533569440;5
083f574d;8532138949;0
b3ea66d6;5309913901;0
c558874e;8854034807;7
4416fb63;3514743257;6
f41736a3;1008091786;7
843a2d88;1411561558;6
5b3e7c5a;2813259062;0
1ef0a58a;5172266428;7
9faf8447;8314208311;8
3032bae5;5804053925;6
2975b59c;8174053366;0
95aa29da;8428859866;6
f9bcb1dd;7269002350;0
03cf8f1e;9763924983;8
6c66a236;2813259062;9
d31dba26;4200354043;7
caef7200;0441172717;10
79dc060b;6061500329;7
f9f3c9c5;9991376737;6
9c2f8483;5085874453;8
fc4b478f;0451524934;7
2970e305;4533569440;8
c7da3077;9588267454;7
21f9a4c4;5530943885;0
27e17d0a;7816169341;0
ddf1eed4;1872208975;10
bf8253b1;0345339703;0
3a4378d6;8314208311;8
a9459d6c;7357863638;9
9893f519;8672123614;0
9893f519;1846291686;8
686af81c;7688280675;8
79dc060b;1171960451;9
17a289ad;6945759328;0
45952d4d;7350349453;9
015676d0;4148616165;6
20bb7000;6867791946;6
a7c2220c;9234556541;9
9f04c2a7;6020732665;9
1378f132;4533569440;5
6a55a780;9385622442;9
1abd4bf7;2283390272;7
6e68e379;5404823080;8
52ec0e78;2297641198;10
df2bec4c;3179686086;3
3f25f890;3981731230;8
db4b3227;7094425869;8
3f25f890;3033624402;8
f8b00b3b;6074170925;8
bfe6220b;5552299639;8
f01cc4eb;1574137704;7
96d958c3;2392457631;0
db4b3227;6814349903;5
2e73f027;7875024467;7
95aa29da;6858394506;8
a5d61556;5399804278;10
0816d85e;4494716170;5
b715c859;6876315480;9
ed78b016;7667518063;8
34ed34a6;5850873877;0
d30ea04f;5044589927;0
ea322fd0;5530943885;7
e0fc229a;4238808321;0
0816d85e;8023296690;9
2118dfd0;3441695173;8
b6ce1935;3523978147;6
72e209a8;4896467394;8
1ef0a58a;3769878983;5
860e5c19;1931448118;9
4f56339d;8912396797;9
edfffdfa;1052907176;0
80bf7c67;7707099955;0
583ad10e;5930546142;7
79dc060b;8880072463;0
bf8253b1;7044237213;9
356cefe7;1351543400;0
2e73f027;7303526948;0
c558874e;1005785260;0
79dc060b;3215682504;4
1abd4bf7;6218444362;0
d1a8c1c2;7087445883;8
def827cc;1866213449;8
a64fe6b7;7888394043;5
764b34b4;4238392523;5
79dc060b;4870112380;7
6f8910a8;4665645475;7
3d31f94d;1872208975;9
af8965a7;8661044224;10
72ee60e7;2558136940;7
015676d0;1005785260;8
4f4bc85b;4686195593;5
686af81c;8142826364;7
af8965a7;8763468134;9
d2a9d100;6381794193;7
123350ea;8757003374;0
cd65ea43;1351543400;9
bda5a4d1;3981731230;8
4107d061;1524927366;0
bf8253b1;3188255557;6
20bb7000;1872208975;0
32488c3c;3179686086;8
a9459d6c;7857819655;10
a5d61556;1008091786;0
d3bf34fa;5525282720;6
3ddb1bf3;6746060008;8
de7bf279;2437142916;8
5076a5b6;8306401535;0
de7bf279;2755293624;8
6768617e;9941558494;7
a3c6139f;6495412922;0
62612d95;8698868603;0
20bb7000;9419021410;0
3f25f890;0061120081;0
fc4b478f;3529025290;2
2e73f027;0142437204;0
34ed34a6;5850919410;6
63cb4066;9179700918;0
31465cfa;1658252720;8
3d7d40fb;4733197903;9
df2bec4c;3514743257;10
41c1fdca;4735070010;7
d1a8c1c2;4530839079;7
4b343c2a;2437142916;6
5e5c13ac;7843343369;5
083f574d;4755812845;0
9bc03366;9481192153;6
afb2fc68;7542736609;9
764b34b4;6089208072;5
d30ea04f;7357863638;0
bfe6220b;5496979114;7
